"2009","male","Resident population annual average","60 to 74 years old",584407,
"2009","male","Resident population annual average","75 plus years old",235822,
"2009","female","Resident population annual average","Up to 14 years old",611004,
"2009","female","Resident population annual average","15 to 29 years old",776074,
"2009","female","Resident population annual average","30 to 44 years old",921535,
"2009","female","Resident population annual average","45 to 59 years old",882202,
"2009","female","Resident population annual average","60 to 74 years old",658747,
"2009","female","Resident population annual average","75 plus years old",430726,
"2009","Ratio","Resident population annual average","Up to 14 years old",0.9523,
"2009","Ratio","Resident population annual average","15 to 29 years old",0.9735,
"2009","Ratio","Resident population annual average","30 to 44 years old",0.9934,
"2009","Ratio","Resident population annual average","45 to 59 years old",1.0088,
"2009","Ratio","Resident population annual average","60 to 74 years old",1.1272,
"2009","Ratio","Resident population annual average","75 plus years old",1.8265,
"2010","male","Resident population annual average","Up to 14 years old",634884,
"2010","male","Resident population annual average","15 to 29 years old",797143,
"2010","male","Resident population annual average","30 to 44 years old",907687,
"2010","male","Resident population annual average","45 to 59 years old",895749,
"2010","male","Resident population annual average","60 to 74 years old",595879,
"2010","male","Resident population annual average","75 plus years old",240431,
"2010","female","Resident population annual average","Up to 14 years old",604397,
"2010","female","Resident population annual average","15 to 29 years old",776745,
"2010","female","Resident population annual average","30 to 44 years old",904161,
"2010","female","Resident population annual average","45 to 59 years old",902587,
"2010","female","Resident population annual average","60 to 74 years old",670255,
"2010","female","Resident population annual average","75 plus years old",431151,
"2010","Ratio","Resident population annual average","Up to 14 years old",0.9520,
"2010","Ratio","Resident population annual average","15 to 29 years old",0.9744,
"2010","Ratio","Resident population annual average","30 to 44 years old",0.9961,
"2010","Ratio","Resident population annual average","45 to 59 years old",1.0076,
"2010","Ratio","Resident population annual average","60 to 74 years old",1.1248,
"2010","Ratio","Resident population annual average","75 plus years old",1.7932,
"2011","male","Resident population annual average","Up to 14 years old",629904,
"2011","male","Resident population annual average","15 to 29 years old",795618,
"2011","male","Resident population annual average","30 to 44 years old",893526,
"2011","male","Resident population annual average","45 to 59 years old",917037,
"2011","male","Resident population annual average","60 to 74 years old",605896,
"2011","male","Resident population annual average","75 plus years old",245207,
"2011","female","Resident population annual average","Up to 14 years old",599252,
"2011","female","Resident population annual average","15 to 29 years old",774135,
"2011","female","Resident population annual average","30 to 44 years old",892831,
"2011","female","Resident population annual average","45 to 59 years old",922666,
"2011","female","Resident population annual average","60 to 74 years old",681334,
"2011","female","Resident population annual average","75 plus years old",431128,
"2011","Ratio","Resident population annual average","Up to 14 years old",0.9513,
"2011","Ratio","Resident population annual average","15 to 29 years old",0.9730,
"2011","Ratio","Resident population annual average","30 to 44 years old",0.9992,
"2011","Ratio","Resident population annual average","45 to 59 years old",1.0061,
"2011","Ratio","Resident population annual average","60 to 74 years old",1.1245,
"2011","Ratio","Resident population annual average","75 plus years old",1.7582,
"2012","male","Resident population annual average","Up to 14 years old",625936,
"2012","male","Resident population annual average","15 to 29 years old",796841,
"2012","male","Resident population annual average","30 to 44 years old",883116,
"2012","male","Resident population annual average","45 to 59 years old",938559,
"2012","male","Resident population annual average","60 to 74 years old",614947,
"2012","male","Resident population annual average","75 plus years old",250032,
"2012","female","Resident population annual average","Up to 14 years old",594678,
"2012","female","Resident population annual average","15 to 29 years old",772504,
"2012","female","Resident population annual average","30 to 44 years old",884493,
"2012","female","Resident population annual average","45 to 59 years old",942574,
"2012","female","Resident population annual average","60 to 74 years old",692195,
"2012","female","Resident population annual average","75 plus years old",430436,
"2012","Ratio","Resident population annual average","Up to 14 years old",0.9501,
"2012","Ratio","Resident population annual average","15 to 29 years old",0.9695,
"2012","Ratio","Resident population annual average","30 to 44 years old",1.0016,
"2012","Ratio","Resident population annual average","45 to 59 years old",1.0043,
"2012","Ratio","Resident population annual average","60 to 74 years old",1.1256,
"2012","Ratio","Resident population annual average","75 plus years old",1.7215,
"2013","male","Resident population annual average","Up to 14 years old",625060,
"2013","male","Resident population annual average","15 to 29 years old",799155,
"2013","male","Resident population annual average","30 to 44 years old",874517,
"2013","male","Resident population annual average","45 to 59 years old",960035,
"2013","male","Resident population annual average","60 to 74 years old",624386,
"2013","male","Resident population annual average","75 plus years old",255540,
"2013","female","Resident population annual average","Up to 14 years old",593153,
"2013","female","Resident population annual average","15 to 29 years old",772600,
"2013","female","Resident population annual average","30 to 44 years old",876602,
"2013","female","Resident population annual average","45 to 59 years old",962383,
"2013","female","Resident population annual average","60 to 74 years old",702725,
"2013","female","Resident population annual average","75 plus years old",431074,
"2013","Ratio","Resident population annual average","Up to 14 years old",0.9490,
"2013","Ratio","Resident population annual average","15 to 29 years old",0.9668,
"2013","Ratio","Resident population annual average","30 to 44 years old",1.0024,
"2013","Ratio","Resident population annual average","45 to 59 years old",1.0024,
"2013","Ratio","Resident population annual average","60 to 74 years old",1.1255,
"2013","Ratio","Resident population annual average","75 plus years old",1.6869,
"2014","male","Resident population annual average","Up to 14 years old",627158,
"2014","male","Resident population annual average","15 to 29 years old",802158,
"2014","male","Resident population annual average","30 to 44 years old",870644,
"2014","male","Resident population annual average","45 to 59 years old",980556,
"2014","male","Resident population annual average","60 to 74 years old",626409,
"2014","male","Resident population annual average","75 plus years old",269625,
"2014","female","Resident population annual average","Up to 14 years old",594663,
"2014","female","Resident population annual average","15 to 29 years old",773062,
"2014","female","Resident population annual average","30 to 44 years old",870921,
"2014","female","Resident population annual average","45 to 59 years old",981685,
"2014","female","Resident population annual average","60 to 74 years old",704579,
"2014","female","Resident population annual average","75 plus years old",442472,
"2014","Ratio","Resident population annual average","Up to 14 years old",0.9482,
"2014","Ratio","Resident population annual average","15 to 29 years old",0.9637,
"2014","Ratio","Resident population annual average","30 to 44 years old",1.0003,
"2014","Ratio","Resident population annual average","45 to 59 years old",1.0012,
"2014","Ratio","Resident population annual average","60 to 74 years old",1.1248,
"2014","Ratio","Resident population annual average","75 plus years old",1.6411,
"2015","male","Resident population annual average","Up to 14 years old",633196,
"2015","male","Resident population annual average","15 to 29 years old",812587,
"2015","male","Resident population annual average","30 to 44 years old",874132,
"2015","male","Resident population annual average","45 to 59 years old",996436,
"2015","male","Resident population annual average","60 to 74 years old",622396,
"2015","male","Resident population annual average","75 plus years old",290329,
"2015","female","Resident population annual average","Up to 14 years old",599476,
"2015","female","Resident population annual average","15 to 29 years old",774692,
"2015","female","Resident population annual average","30 to 44 years old",869425,
"2015","female","Resident population annual average","45 to 59 years old",996371,
"2015","female","Resident population annual average","60 to 74 years old",698803,
"2015","female","Resident population annual average","75 plus years old",461676,
"2015","Ratio","Resident population annual average","Up to 14 years old",0.9467,
"2015","Ratio","Resident population annual average","15 to 29 years old",0.9534,
"2015","Ratio","Resident population annual average","30 to 44 years old",0.9946,
"2015","Ratio","Resident population annual average","45 to 59 years old",0.9999,
"2015","Ratio","Resident population annual average","60 to 74 years old",1.1228,
"2015","Ratio","Resident population annual average","75 plus years old",1.5902,
"2016","male","Resident population annual average","Up to 14 years old",645379,
"2016","male","Resident population annual average","15 to 29 years old",829168,
"2016","male","Resident population annual average","30 to 44 years old",880912,
"2016","male","Resident population annual average","45 to 59 years old",1006705,
"2016","male","Resident population annual average","60 to 74 years old",625308,
"2016","male","Resident population annual average","75 plus years old",307692,
"2016","female","Resident population annual average","Up to 14 years old",609798,
"2016","female","Resident population annual average","15 to 29 years old",778566,
"2016","female","Resident population annual average","30 to 44 years old",871478,
"2016","female","Resident population annual average","45 to 59 years old",1006331,
"2016","female","Resident population annual average","60 to 74 years old",700202,
"2016","female","Resident population annual average","75 plus years old",478267,
"2016","Ratio","Resident population annual average","Up to 14 years old",0.9449,
"2016","Ratio","Resident population annual average","15 to 29 years old",0.9390,
"2016","Ratio","Resident population annual average","30 to 44 years old",0.9893,
"2016","Ratio","Resident population annual average","45 to 59 years old",0.9996,
"2016","Ratio","Resident population annual average","60 to 74 years old",1.1198,
"2016","Ratio","Resident population annual average","75 plus years old",1.5544,
"2017","male","Resident population annual average","Up to 14 years old",652202,
"2017","male","Resident population annual average","15 to 29 years old",823940,
"2017","male","Resident population annual average","30 to 44 years old",882842,
"2017","male","Resident population annual average","45 to 59 years old",1011745,
"2017","male","Resident population annual average","60 to 74 years old",633218,
"2017","male","Resident population annual average","75 plus years old",320790,
"2017","female","Resident population annual average","Up to 14 years old",615851,
"2017","female","Resident population annual average","15 to 29 years old",774319,
"2017","female","Resident population annual average","30 to 44 years old",871976,
"2017","female","Resident population annual average","45 to 59 years old",1011853,
"2017","female","Resident population annual average","60 to 74 years old",706992,
"2017","female","Resident population annual average","75 plus years old",489345,
"2017","Ratio","Resident population annual average","Up to 14 years old",0.9443,
"2017","Ratio","Resident population annual average","15 to 29 years old",0.9398,
"2017","Ratio","Resident population annual average","30 to 44 years old",0.9877,
"2017","Ratio","Resident population annual average","45 to 59 years old",1.0001,
"2017","Ratio","Resident population annual average","60 to 74 years old",1.1165,
"2017","Ratio","Resident population annual average","75 plus years old",1.5254,
"2018","male","Resident population annual average","Up to 14 years old",655901,
"2018","male","Resident population annual average","15 to 29 years old",814163,
"2018","male","Resident population annual average","30 to 44 years old",888447,
"2018","male","Resident population annual average","45 to 59 years old",1012135,
"2018","male","Resident population annual average","60 to 74 years old",646232,
"2018","male","Resident population annual average","75 plus years old",329870,
"2018","female","Resident population annual average","Up to 14 years old",619488,
"2018","female","Resident population annual average","15 to 29 years old",767418,
"2018","female","Resident population annual average","30 to 44 years old",875036,
"2018","female","Resident population annual average","45 to 59 years old",1013754,
"2018","female","Resident population annual average","60 to 74 years old",718771,
"2018","female","Resident population annual average","75 plus years old",496492,
"2018","Ratio","Resident population annual average","Up to 14 years old",0.9445,
"2018","Ratio","Resident population annual average","15 to 29 years old",0.9426,
"2018","Ratio","Resident population annual average","30 to 44 years old",0.9849,
"2018","Ratio","Resident population annual average","45 to 59 years old",1.0016,
"2018","Ratio","Resident population annual average","60 to 74 years old",1.1122,
"2018","Ratio","Resident population annual average","75 plus years old",1.5051,
"2019","male","Resident population annual average","Up to 14 years old",658357,
"2019","male","Resident population annual average","15 to 29 years old",803449,
"2019","male","Resident population annual average","30 to 44 years old",896333,
"2019","male","Resident population annual average","45 to 59 years old",1009346,
"2019","male","Resident population annual average","60 to 74 years old",660655,
"2019","male","Resident population annual average","75 plus years old",339151,
"2019","female","Resident population annual average","Up to 14 years old",621971,
"2019","female","Resident population annual average","15 to 29 years old",759541,
"2019","female","Resident population annual average","30 to 44 years old",879746,
"2019","female","Resident population annual average","45 to 59 years old",1012565,
"2019","female","Resident population annual average","60 to 74 years old",731234,
"2019","female","Resident population annual average","75 plus years old",505289,
"2019","Ratio","Resident population annual average","Up to 14 years old",0.9447,
"2019","Ratio","Resident population annual average","15 to 29 years old",0.9454,
"2019","Ratio","Resident population annual average","30 to 44 years old",0.9815,
"2019","Ratio","Resident population annual average","45 to 59 years old",1.0032,
"2019","Ratio","Resident population annual average","60 to 74 years old",1.1068,
"2019","Ratio","Resident population annual average","75 plus years old",1.4899,
"2020","male","Resident population annual average","Up to 14 years old",659804,
"2020","male","Resident population annual average","15 to 29 years old",794132,
"2020","male","Resident population annual average","30 to 44 years old",904443,
"2020","male","Resident population annual average","45 to 59 years old",1004284,
"2020","male","Resident population annual average","60 to 74 years old",682354,
"2020","male","Resident population annual average","75 plus years old",343103,
"2020","female","Resident population annual average","Up to 14 years old",623627,
"2020","female","Resident population annual average","15 to 29 years old",751303,
"2020","female","Resident population annual average","30 to 44 years old",885257,
"2020","female","Resident population annual average","45 to 59 years old",1008904,
"2020","female","Resident population annual average","60 to 74 years old",751367,
"2020","female","Resident population annual average","75 plus years old",508267,
"2020","Ratio","Resident population annual average","Up to 14 years old",0.9452,
"2020","Ratio","Resident population annual average","15 to 29 years old",0.9461,
"2020","Ratio","Resident population annual average","30 to 44 years old",0.9788,
"2020","Ratio","Resident population annual average","45 to 59 years old",1.0046,
"2020","Ratio","Resident population annual average","60 to 74 years old",1.1011,
"2020","Ratio","Resident population annual average","75 plus years old",1.4814,
"2021","male","Resident population annual average","Up to 14 years old",661850,
"2021","male","Resident population annual average","15 to 29 years old",786879,
"2021","male","Resident population annual average","30 to 44 years old",915885,
"2021","male","Resident population annual average","45 to 59 years old",995197,
"2021","male","Resident population annual average","60 to 74 years old",707801,
"2021","male","Resident population annual average","75 plus years old",340826,
"2021","female","Resident population annual average","Up to 14 years old",625591,
"2021","female","Resident population annual average","15 to 29 years old",742445,
"2021","female","Resident population annual average","30 to 44 years old",892722,
"2021","female","Resident population annual average","45 to 59 years old",1001307,
"2021","female","Resident population annual average","60 to 74 years old",776924,
"2021","female","Resident population annual average","75 plus years old",504093,
"2021","Ratio","Resident population annual average","Up to 14 years old",0.9452,
"2021","Ratio","Resident population annual average","15 to 29 years old",0.9435,
"2021","Ratio","Resident population annual average","30 to 44 years old",0.9747,
"2021","Ratio","Resident population annual average","45 to 59 years old",1.0061,
"2021","Ratio","Resident population annual average","60 to 74 years old",1.0977,
"2021","Ratio","Resident population annual average","75 plus years old",1.4790,
"2022","male","Resident population annual average","Up to 14 years old",672615,
"2022","male","Resident population annual average","15 to 29 years old",790428,
"2022","male","Resident population annual average","30 to 44 years old",934679,
"2022","male","Resident population annual average","45 to 59 years old",983161,
"2022","male","Resident population annual average","60 to 74 years old",727961,
"2022","male","Resident population annual average","75 plus years old",348449,
"2022","female","Resident population annual average","Up to 14 years old",635071,
"2022","female","Resident population annual average","15 to 29 years old",743669,
"2022","female","Resident population annual average","30 to 44 years old",912538,
"2022","female","Resident population annual average","45 to 59 years old",995456,
"2022","female","Resident population annual average","60 to 74 years old",797345,
"2022","female","Resident population annual average","75 plus years old",511484,
"2022","Ratio","Resident population annual average","Up to 14 years old",0.9442,
"2022","Ratio","Resident population annual average","15 to 29 years old",0.9408,
"2022","Ratio","Resident population annual average","30 to 44 years old",0.9763,
"2022","Ratio","Resident population annual average","45 to 59 years old",1.0125,
"2022","Ratio","Resident population annual average","60 to 74 years old",1.0953,
"2022","Ratio","Resident population annual average","75 plus years old",1.4679,
"2023","male","Resident population annual average","Up to 14 years old",676063,
"2023","male","Resident population annual average","15 to 29 years old",794885,
"2023","male","Resident population annual average","30 to 44 years old",952345,
"2023","male","Resident population annual average","45 to 59 years old",971023,
"2023","male","Resident population annual average","60 to 74 years old",749473,
"2023","male","Resident population annual average","75 plus years old",356277,
"2023","female","Resident population annual average","Up to 14 years old",638138,
"2023","female","Resident population annual average","15 to 29 years old",743616,
"2023","female","Resident population annual average","30 to 44 years old",925758,
"2023","female","Resident population annual average","45 to 59 years old",985684,
"2023","female","Resident population annual average","60 to 74 years old",817293,
"2023","female","Resident population annual average","75 plus years old",520142,
"2023","Ratio","Resident population annual average","Up to 14 years old",0.9439,
"2023","Ratio","Resident population annual average","15 to 29 years old",0.9355,
"2023","Ratio","Resident population annual average","30 to 44 years old",0.9721,
"2023","Ratio","Resident population annual average","45 to 59 years old",1.0151,
"2023","Ratio","Resident population annual average","60 to 74 years old",1.0905,
"2023","Ratio","Resident population annual average","75 plus years old",1.4599,


Symbol,Description
"Q","STATcube – Statistical Database of STATISTICS AUSTRIA"
"Resident population annual average",".) Scope of statistics Population figures according to population extrapolation by Statistics Austria Origin of data Until 2001, statistics on vital events was based on the results population estimates carried out starting from the state of the last population census on the basis of demographic equation. The population figure was estimated on the basis of provinces according to age, sex and four groups of nationalities. Since 2002, population statistics has been based on the registrations of main residences quarterly transmitted by the Central register of residents (CRR). The resident population consists of persons staying at least 90 days (including key day) at a place (registration of main residence). The annual average population is calculated from the population at the beginning of each quarter, whereby it is the arithmetic mean of the four quarterly averages. The formula for calculating the annual average population is: annual average = (population on 1 January + 2 times population on 1 April + 2 times population on 1 July + 2 times population on 1 October + population on 1 January of the following year) divided by 8. Other Metadata: https://www.statistik.at/fileadmin/shared/QM/Standarddokumentationen/B_en/engl_std_b_bevoelkerungsstand.pdf .) Update Annually end of May/beginning of June referring to the annual average population from the previous year. Last updating of cube [2024-05-28] .) Documentation Social Statistics Directorate - Demography General inquiries: Ph.: +43 1 711 28–7070 For special inquiries please write to demographie@statistik.gv.at"
"Age in years","The items of this criterion refer to years completed in life. Until 2015: 95 plus years old"


(c) Copyright Statistics Austria
